56,50,30,25
56,51,30,24
56,50,32,26
58,51,30,25
58,52,31,25
59,53,31,25
59,52,31,26
60,52,30,27
61,54,30,25
62,54,31,25
62,54,31,27
63,54,31,27
64,55,30,25
64,56,31,25
65,54,30,26
64,57,30,25
61,57,32,25
61,57,31,27
61,58,29,27
60,59,30,25
59,61,30,23
