0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
132,114,40,18
138,115,35,17
137,116,35,18
140,119,31,14
140,120,30,14
137,120,35,15
135,120,35,15
137,118,31,17
136,122,31,15
136,121,30,16
135,123,32,15
132,122,32,16
130,123,30,16
126,123,30,17
121,124,31,16
118,124,33,16
115,125,34,14
111,126,34,15
107,123,35,16
105,125,33,14
101,124,34,16
102,122,32,17
98,124,34,15
98,123,34,16
99,123,33,15
101,120,31,18
103,120,33,16
104,119,33,17
107,118,33,17
107,117,36,17
112,117,34,16
112,116,36,17
115,114,35,20
117,113,36,17
119,112,37,18
122,112,35,15
124,110,33,18
125,111,33,16
124,110,34,18
124,109,33,17
125,108,33,19
124,108,33,17
124,106,33,19
122,107,34,20
122,106,34,19
119,107,36,19
119,107,36,20
116,109,39,18
117,110,35,19
117,111,34,18
117,112,36,16
118,112,34,18
119,113,34,18
119,113,34,18
117,114,36,17
117,115,36,18
119,113,32,19
116,116,39,16
119,117,36,16
119,115,34,18
117,117,36,16
120,117,34,17
118,119,36,17
121,118,33,17
120,121,33,15
121,121,35,17
122,120,32,20
119,119,34,19
117,121,38,19
120,122,34,16
119,121,35,19
121,122,33,17
119,123,37,18
122,123,32,19
120,125,35,15
120,124,35,17
120,124,36,16
120,125,36,16
120,124,36,17
120,124,36,16
120,124,36,16
120,123,35,17
120,124,36,16
120,122,35,17
120,121,36,17
119,121,36,17
120,120,35,16
119,120,36,16
118,120,36,16
119,119,36,16
119,117,36,16
119,115,37,18
119,116,36,16
120,114,36,17
121,114,36,17
122,113,36,17
123,113,36,16
124,113,35,16
126,112,35,16
125,111,36,17
127,109,35,18
127,109,36,18
129,109,36,17
130,108,37,18
133,110,35,17
136,111,36,16
137,112,36,16
140,111,35,16
142,112,35,16
145,111,34,17
145,112,35,17
144,112,36,17
143,114,36,16
140,115,36,16
139,116,35,16
133,117,36,17
130,118,36,17
128,119,35,16
123,120,35,16
121,121,35,16
115,122,37,16
114,122,36,17
111,122,36,15
108,123,36,16
107,122,35,17
104,124,36,15
100,124,36,16
98,125,36,15
95,124,37,16
96,124,36,16
94,125,36,16
93,125,36,16
92,126,36,16
91,125,36,16
90,125,35,16
88,124,36,16
89,125,35,16
88,124,35,16
88,124,36,16
90,124,36,16
92,124,35,15
93,124,36,15
93,124,36,15
96,123,35,16
98,123,35,17
99,123,35,17
100,122,35,17
101,123,36,17
103,122,35,17
105,121,35,17
105,122,35,17
108,120,35,17
104,121,37,17
105,121,38,17
107,124,36,16
106,124,37,16
108,124,36,16
107,124,37,16
109,124,36,16
110,125,35,16
110,124,36,16
112,124,35,17
113,124,35,17
116,125,35,16
119,124,35,17
122,124,34,17
125,124,33,16
126,124,30,16
128,124,34,16
132,124,35,16
135,124,35,16
138,125,34,15
140,124,31,15
142,124,30,16
